"","name","address","vacancy","postcode","lga"
"295","Sand and Stories Early Childhood Centre 2","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"296","Sand and Stories Early Childhood Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"297","Hillsdale Child Care Centre","HILLSDALE NSW 2036","Vacancy","2036","Randwick"
"298","SCECS OSHC Sacred Heart Matraville","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"299","Little Angels at Pagewood Green","PAGEWOOD NSW 2035","No Vacancy","2035","Randwick"
"300","3Bridges Community Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"301","Mascot Public School Preschool","MASCOT NSW 2020",NA,"2020","Bayside (NSW)"
"302","North Brighton Community Preschool & Kindergarten","KYEEMAGH NSW 2216",NA,"2216","Bayside (NSW)"
"303","KCS OSHC Kyeemagh","KYEEMAGH NSW 2216","No Vacancy","2216","Bayside (NSW)"
"304","Care-a-lot Child Care Centre","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"305","Pumpkin Long Day Care Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"306","A Place To Grow Early Learning Academy","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"307","Mascot Child Care Centre","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"308","SCECS OSHC St Therese Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"309","Botany Family Day Care","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"310","Jubilee Eastlakes Before, After School & Vacation Care","EASTLAKES NSW 2018","Vacancy","2018","Sydney"
"311","Noahs Ark Learning Academy Eastlakes","EASTLAKES NSW 2018","No Vacancy","2018","Sydney"
"312","Toybox Early Learning","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"313","Shining Stars Childcare Centre","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"314","Maroubra Kinder Haven","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"315","Little Dolphins Long Day Care Centre","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"316","Matraville Soldiers Settlement Public School Preschool","MATRAVILLE NSW 2036",NA,"2036","Randwick"
"317","The Joey Club Sydney","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"318","The Montessori Preschool & LDC of Sydney","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"319","Master Kid Child Care Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"320","YMCA Soldiers Settlement OSHC","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"321","Kindisaurus CCC","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"322","Gujaga Multifunctional Aboriginal Child Care Centre MACS","LA PEROUSE NSW 2036","No Vacancy","2036","Randwick"
"323","Story House Early Learning Mascot","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"324","Little Voyagers Early Learning Centre","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"325","Little Lions Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"326","SCECS OSHC St Michael's Daceyville","DACEYVILLE NSW 2032","Vacancy","2032","Randwick"
"327","Little Angels at Mascot Central","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"328","Gardeners Road OSHCLUB","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"329","Wonderschool","CHIFLEY NSW 2036","Vacancy","2036","Randwick"
"330","Active Kids - Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"331","Little Genius Cottage","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"332","YMCA Little Bay Community of Schools","CHIFLEY NSW 2036","Vacancy","2036","Randwick"
"333","Integricare Brighton Le Sands","BRIGHTON-LE-SANDS NSW 2216",NA,"2216","Bayside (NSW)"
"334","Gujaga Preschool","LA PEROUSE NSW 2036",NA,"2036","Randwick"
"335","Duffys Corner Occasional Care","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"336","Maroubra Junction Early Education Centre","MAROUBRA JUNCTION NSW 2035","No Vacancy","2035","Randwick"
"337","MindChamps Early Learning @ Mascot 2","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"338","Daceyville OSHClub","DACEYVILLE NSW 2032","No Vacancy","2032","Randwick"
"339","Miniland Early Learning Centre","MATRAVILLE NSW 2036","No Vacancy","2036","Randwick"
"340","Hibiscus Children's Centre","DACEYVILLE NSW 2032",NA,"2032","Randwick"
"341","Morning Star Christian Childcare Centre","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"342","Busy Bees at Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"343","Lilliput Corner Nursery School","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"344","Kids Club Rosebery Early Learning Centre","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"345","Guardian Childcare & Education Maroubra West","MAROUBRA JUNCTION NSW 2035","Vacancy","2035","Randwick"
"346","SCECS OSHC St Thomas More's Brighton-Le-Sands","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"347","Learn & Laugh","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"348","BLUE GUM COTTAGE CHILDREN'S CENTRE","CHIFLEY NSW 2036","Vacancy","2036","Randwick"
"349","KU - Peter Pan La Perouse Preschool","LA PEROUSE NSW 2036",NA,"2036","Randwick"
"350","Babyccino","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"351","Only About Children Maroubra","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"352","Mount Sinai College OSHC - Extend","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"353","Mount Sinai College Early Learning Centre","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"354","GWC Kingsford OSHC","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"355","Mount Sinai College Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"356","Bloombird Early Childhood Education and Preschool","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"357","Giggle and Learn Early Childcare and Education Centre","BRIGHTON LE SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"358","Camp Australia - St Aidan's Catholic Primary School Maroubra OSHC","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"359","First Class Learning Centre","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"360","Gowrie NSW Malabar Early Education and Care Centre","MALABAR NSW 2036","Vacancy","2036","Randwick"
"361","123four Early Learning Centre","MALABAR NSW 2036","No Vacancy","2036","Randwick"
"362","Maroubra Junction Before and After School and Vacation Care Centre","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"363","YMCA Lycee Condorcet","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"364","Lycee Condorcet - The International French School of Sydney","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"365","Little Sails OOSH","BRIGHTON LE SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"366","SCECS OSHC St Andrew's Malabar","MALABAR NSW 2036","Vacancy","2036","Randwick"
"367","Alexandria Early Education Pty Ltd","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"368","Rosebery Cottage","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"369","Berry Patch Preschool and Long Day Care Centre Brighton Le Sands","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"370","Wind in the Willows Child Care Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"371","Little Sails Pre-School","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"372","YMCA Malabar OSHC","MALABAR NSW 2036","Vacancy","2036","Randwick"
"373","Alexandria Montessori Academy","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"374","The Green Elephant Early Learning Centre","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"375","St Joseph's Preschool and Long Day Care Service Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"376","Guardian Childcare & Education Maroubra East","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"377","Kooloora Vacation Care","MALABAR NSW 2036","Vacancy","2036","Randwick"
"378","Playbright Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"379","Young Academics Early Learning Centre Kingsford","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"380","Papilio Early Learning Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"381","Guardian Childcare & Education Tempe","TEMPE NSW 2044","Vacancy","2044","Inner West"
"382","The Green Elephant Early Learning Centre Beaconsfield","BEACONSFIELD NSW 2015","No Vacancy","2015","Sydney"
"383","Kingsford Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"384","SCECS OSHC St Mary-St Joseph Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"385","LITTLE BUNNIES CHILDCARE CENTRE AND PRESCHOOL","ARNCLIFFE NSW 2205","Vacancy","2205","Bayside (NSW)"
"386","The After School Klub Arncliffe","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"387","The After School Klub Rainbow Street","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"388","Little Bees Childcare Rosebery","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"389","SDN House at Pooh Corner Kensington @ UNSW","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"390","Montessori Works - Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"391","Montessori Works - Maroubra Beach Babies","","No Vacancy",NA,NA
"392","Busy Bee Long Day Childcare Centre","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"393","Pine Cottage Early Education","LITTLE BAY NSW 2036","Vacancy","2036","Randwick"
"394","Rainbow Street Child Care Centre","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"395","Learn & Laugh","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"396","Bambino's Kindergarten Scarborough Park","KOGARAH NSW 2217","No Vacancy","2217","Bayside (NSW)"
"397","Integricare Early Learning Centre Rockdale","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"398","SDN Owl’s House Kingsford @ UNSW","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"399","Montessori By - The - Bay","MONTEREY NSW 2217","No Vacancy","2217","Bayside (NSW)"
"400","Kinda-Mindi Early Learning Centre, Alexandria","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"401","Betty Spears Child Care Centre","TEMPE NSW 2044","Vacancy","2044","Inner West"
"402","SCECS OSHC St Francis Xavier's Arncliffe","ARNCLIFFE NSW 2205","Vacancy","2205","Bayside (NSW)"
"403","3Bridges Community Rockdale","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"404","First Class Learning Centre","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"405","Pow Place Community Child Care Centre","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"406","Story House Early Learning Alexandria","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"407","Learn & Laugh Randwick","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"408","Moverly Children's Centre","SOUTH COOGEE NSW 2035","No Vacancy","2035","Randwick"
"409","Bambinos Kindergarten-Banksia","BANKSIA NSW 2216","Vacancy","2216","Bayside (NSW)"
"410","Huntley Street Early Learning","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"411","Macedonian Community Child Care Centre Ilinden","ARNCLIFFE NSW 2205","Vacancy","2205","Bayside (NSW)"
"412","Mary Campbell Preschool","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"413","St Peter's Community Preschool","ST PETERS NSW 2044",NA,"2044","Inner West"
"414","Banbury Cottage Child Care Centre","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"415","Helping Hands St Peters","ST PETERS NSW 2044","Vacancy","2044","Inner West"
"416","Al Zahra Kingdom","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"417","Integricare Early Learning Centre Rockdale Plaza","ROCKDALE NSW 2216","No Vacancy","2216","Bayside (NSW)"
"418","Only About Children Alexandria","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"419","SOS Preschool","RANDWICK NSW 2031",NA,"2031","Randwick"
"420","Our Lady of the Rosary School OSHC - Extend","KENSINGTON NSW 2033","Vacancy","2033","Randwick"
"421","Camp Australia - Tempe Public School OSHC","TEMPE NSW 2044","Vacancy","2044","Inner West"
"422","TeamKids - Maroubra Bay Public School","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"423","Tillman Park Early Learning Centre","TEMPE NSW 2044","No Vacancy","2044","Inner West"
"424","Mini Masterminds Rockdale","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"425","Waranara Early Education Centre","ZETLAND NSW 2017","Vacancy","2017","Sydney"
"426","Farm yard Kids","BEGA NSW 2550","Vacancy","2550","Bega Valley"
"427","Bega Preschool","BEGA NSW 2550",NA,"2550","Bega Valley"
"428","Bega Valley Family Day Care","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"429","Bandara Childrens Services","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"430","Bub's Early Learning Centre","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"431","Tathra Preschool","TATHRA NSW 2550",NA,"2550","Bega Valley"
"432","Rocky Hall Preschool","ROCKY HALL NSW 2550",NA,"2550","Bega Valley"
"433","Merimbula Tura Kindergarten","MERIMBULA NSW 2548","No Vacancy","2548","Bega Valley"
"434","Little Nippers Early Learning and Child Care","MERIMBULA NSW 2548","No Vacancy","2548","Bega Valley"
"435","Shorebreakers Kindergarten & Early Learning Centre","PAMBULA NSW 2549","No Vacancy","2549","Bega Valley"
"436","Pambula Village Preschool","PAMBULA NSW 2549","No Vacancy","2549","Bega Valley"
"437","Pambula Preschool Kindergarten","PAMBULA NSW 2549",NA,"2549","Bega Valley"
"438","Nimmitabel Preschool","NIMMITABEL NSW 2631",NA,"2631","Snowy Monaro Regional"
"439","Cobargo Pre School Inc","COBARGO NSW 2550",NA,"2550","Bega Valley"
"440","Bombala Preschool","BOMBALA NSW 2632",NA,"2632","Snowy Monaro Regional"
"441","Wendy and Julie's Day Care","BOMBALA NSW 2632","No Vacancy","2632","Snowy Monaro Regional"
"442","Country Kids Club Bombala","BOMBALA NSW 2632","Vacancy","2632","Snowy Monaro Regional"
"443","Bermagui Preschool","BERMAGUI NSW 2546","No Vacancy","2546","Eurobodalla"
"444","Eden Early Learning Centre","EDEN NSW 2551","No Vacancy","2551","Bega Valley"
"445","Eden Preschool","EDEN NSW 2551","No Vacancy","2551","Bega Valley"
"446","Bermagui Little Lambs Preschool","WALLAGA LAKE NSW 2546","No Vacancy","2546","Eurobodalla"
"447","OAC Bellingen Out of School Hours Care","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"448","Bellingen Burrow Long Day Care Centre","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"449","Open Arms Care Incorporated","BELLINGEN NSW 2454","Vacancy","2454","Bellingen"
"450","Bellingen Preschool","BELLINGEN NSW 2454",NA,"2454","Bellingen"
"451","Dawn Song Children's Centre","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"452","Stepping Stones Preschool and Childcare Centre","URUNGA NSW 2455","No Vacancy","2455","Bellingen"
"453","OAC Urunga Out of School Hours Care","URUNGA NSW 2455","Vacancy","2455","Bellingen"
"454","Urunga Community Preschool Incorporated","URUNGA NSW 2455",NA,"2455","Bellingen"
"455","Open Arms Care Inc. Family Day Care","URUNGA NSW 2455","Vacancy","2455","Bellingen"
"456","Ngaarrila Preschool Thora","THORA NSW 2454",NA,"2454","Bellingen"
"457","Ngaarrila Preschool Kalang","KALANG NSW 2454",NA,"2454","Bellingen"
"458","Valla Community Preschool","VALLA BEACH NSW 2448",NA,"2448","Nambucca Valley"
"459","Little Hands Preschool Toormina","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"460","Little Hands Preschool Boambee","BOAMBEE EAST NSW 2452","No Vacancy","2452","Coffs Harbour"
"461","Mary Help of Christians Out of School Hours Care","TOORMINA NSW 2452","Vacancy","2452","Coffs Harbour"
"462","Gamumbi Early Childhood Education Centre Incorporated","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"463","Oz Education Boambee East","BOAMBEE NSW 2450","Vacancy","2450","Coffs Harbour"
"464","Lilly Pilly South Early Learning Centre","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"465","Treehouse Early Years Learning Centre","BOAMBEE NSW 2450","No Vacancy","2450","Coffs Harbour"
"466","Valley Preschool","UPPER ORARA NSW 2450",NA,"2450","Coffs Harbour"
"467","Dorrigo Preschool Incorporated","DORRIGO NSW 2453",NA,"2453","Bellingen"
"468","Toormina Community Preschool Inc","TOORMINA NSW 2452",NA,"2452","Coffs Harbour"
"469","Goodstart Early Learning Toormina","TOORMINA NSW 2452","Vacancy","2452","Coffs Harbour"
"470","Footprints Early Learning Centre","BOAMBEE NSW 2450","Vacancy","2450","Coffs Harbour"
"471","Bowraville Community Preschool","BOWRAVILLE NSW 2449",NA,"2449","Nambucca Valley"
"472","Nambucca Valley Family Day Care","NAMBUCCA HEADS NSW 2448","No Vacancy","2448","Nambucca Valley"
"473","Community OOSH Services Fun Factory Toormina","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"474","Nambucca Valley OOSH","NAMBUCCA HEADS NSW 2448","Vacancy","2448","Nambucca Valley"
"475","Nambucca Heads Preschool Playcentre","NAMBUCCA HEADS NSW 2448",NA,"2448","Nambucca Valley"
"476","Faith Family Early Learning Coffs Harbour","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"477","Teddy Bears Kindy","NAMBUCCA HEADS NSW 2448","No Vacancy","2448","Nambucca Valley"
"478","Petit Early Learning Journey Coffs Harbour","NORTH BOAMBEE VALLEY NSW 2450","Vacancy","2450","Coffs Harbour"
"479","Giiguy Gamambi Preschool","NAMBUCCA HEADS NSW 2448",NA,"2448","Nambucca Valley"
"480","Bishop Druitt College OSHC","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"481","Milestones Early Learning North Boambee","NORTH BOAMBEE VALLEY NSW 2450","Vacancy","2450","Coffs Harbour"
"482","Goodstart Early Learning Coffs Harbour","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"483","Cow and Koala Professional Child Care","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"484","Hands and Hearts Early Learning Centre","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"485","St Augustine's Out of School Hours Care","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"486","Brayside Community Preschool Incorporated","COFFS HARBOUR NSW 2450",NA,"2450","Coffs Harbour"
"487","The Mountain Preschool, Lowanna Incorporated","LOWANNA NSW 2450",NA,"2450","Coffs Harbour"
"488","Lilly Pilly Early Learning Centre","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"489","Possum's Den Coffs Harbour","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"490","Milestones Early Learning Coffs Harbour","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"491","3 Bears' Cottage Early Education Service","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"492","Caterpillar House Occasional Child Care Association Incorporated","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"493","Happy Days Preschool and Long Day Care Centre","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
